Graph:
uk.ac.bris.cs.scotlandyard.model.a@506be840 -> uk.ac.bris.cs.scotlandyard.model.a@23dc4a1f [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@506be840 -> uk.ac.bris.cs.scotlandyard.model.a@682d8f73 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@506be840 -> uk.ac.bris.cs.scotlandyard.model.a@2cfa9fcc [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@506be840 -> uk.ac.bris.cs.scotlandyard.model.a@301f62b8 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@506be840 -> uk.ac.bris.cs.scotlandyard.model.a@28a8cb37 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@63697638 -> uk.ac.bris.cs.scotlandyard.model.a@22a444f8 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@63697638 -> uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@63697638 -> uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@22a444f8 -> uk.ac.bris.cs.scotlandyard.model.a@1cb45e6c [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@22a444f8 -> uk.ac.bris.cs.scotlandyard.model.a@1c374a96 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@22a444f8 -> uk.ac.bris.cs.scotlandyard.model.a@32f0a26 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@22a444f8 -> uk.ac.bris.cs.scotlandyard.model.a@5ad8bb9f [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@22a444f8 -> uk.ac.bris.cs.scotlandyard.model.a@34c73280 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 -> uk.ac.bris.cs.scotlandyard.model.a@16cd8f07 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 -> uk.ac.bris.cs.scotlandyard.model.a@6dc8d9c2 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 -> uk.ac.bris.cs.scotlandyard.model.a@68638969 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 -> uk.ac.bris.cs.scotlandyard.model.a@28b4e343 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@ef16bf1 -> uk.ac.bris.cs.scotlandyard.model.a@67c2c1dd [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 -> uk.ac.bris.cs.scotlandyard.model.a@33c101e8 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 -> uk.ac.bris.cs.scotlandyard.model.a@40c31172 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 -> uk.ac.bris.cs.scotlandyard.model.a@76ccdb2e [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 -> uk.ac.bris.cs.scotlandyard.model.a@3620132f [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@1d8ddf95 -> uk.ac.bris.cs.scotlandyard.model.a@42fcec43 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@53f7bf40 -> uk.ac.bris.cs.scotlandyard.model.a@44aba9d7 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@53f7bf40 -> uk.ac.bris.cs.scotlandyard.model.a@68822a97 [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@53f7bf40 -> uk.ac.bris.cs.scotlandyard.model.a@2cee4383 [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@68822a97 -> uk.ac.bris.cs.scotlandyard.model.a@3012ee74 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@68822a97 -> uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@68822a97 -> uk.ac.bris.cs.scotlandyard.model.a@7e05073 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3012ee74 -> uk.ac.bris.cs.scotlandyard.model.a@109d8404 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3012ee74 -> uk.ac.bris.cs.scotlandyard.model.a@4e74e00e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3012ee74 -> uk.ac.bris.cs.scotlandyard.model.a@201746f3 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3012ee74 -> uk.ac.bris.cs.scotlandyard.model.a@aa7683a [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3012ee74 -> uk.ac.bris.cs.scotlandyard.model.a@37dbbdc5 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 -> uk.ac.bris.cs.scotlandyard.model.a@535a5522 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 -> uk.ac.bris.cs.scotlandyard.model.a@9e521d7 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 -> uk.ac.bris.cs.scotlandyard.model.a@4473696d [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 -> uk.ac.bris.cs.scotlandyard.model.a@7524294b [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@63ba9df0 -> uk.ac.bris.cs.scotlandyard.model.a@7311290e [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@7e05073 -> uk.ac.bris.cs.scotlandyard.model.a@22a472b4 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@7e05073 -> uk.ac.bris.cs.scotlandyard.model.a@2356c087 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@7e05073 -> uk.ac.bris.cs.scotlandyard.model.a@459b5202 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@7e05073 -> uk.ac.bris.cs.scotlandyard.model.a@580769e3 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@7e05073 -> uk.ac.bris.cs.scotlandyard.model.a@26306f56 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@44aba9d7 -> uk.ac.bris.cs.scotlandyard.model.a@7e781260 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@44aba9d7 -> uk.ac.bris.cs.scotlandyard.model.a@63827f52 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@44aba9d7 -> uk.ac.bris.cs.scotlandyard.model.a@516c1b3d [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@516c1b3d -> uk.ac.bris.cs.scotlandyard.model.a@436f726e [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@516c1b3d -> uk.ac.bris.cs.scotlandyard.model.a@74838499 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@516c1b3d -> uk.ac.bris.cs.scotlandyard.model.a@6b97d349 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@516c1b3d -> uk.ac.bris.cs.scotlandyard.model.a@72eb3afd [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@516c1b3d -> uk.ac.bris.cs.scotlandyard.model.a@2b2091d6 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@7e781260 -> uk.ac.bris.cs.scotlandyard.model.a@42aa9503 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@7e781260 -> uk.ac.bris.cs.scotlandyard.model.a@6dab0741 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@7e781260 -> uk.ac.bris.cs.scotlandyard.model.a@7c7f6424 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@7e781260 -> uk.ac.bris.cs.scotlandyard.model.a@56a6fbc8 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@7e781260 -> uk.ac.bris.cs.scotlandyard.model.a@556fe380 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@63827f52 -> uk.ac.bris.cs.scotlandyard.model.a@724fe87e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@63827f52 -> uk.ac.bris.cs.scotlandyard.model.a@7596fcac [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@63827f52 -> uk.ac.bris.cs.scotlandyard.model.a@13d63544 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@63827f52 -> uk.ac.bris.cs.scotlandyard.model.a@63dea083 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@63827f52 -> uk.ac.bris.cs.scotlandyard.model.a@216f43c8 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@2cee4383 -> uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@2cee4383 -> uk.ac.bris.cs.scotlandyard.model.a@e302f4f [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@2cee4383 -> uk.ac.bris.cs.scotlandyard.model.a@49f66519 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@e302f4f -> uk.ac.bris.cs.scotlandyard.model.a@43d62d76 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@e302f4f -> uk.ac.bris.cs.scotlandyard.model.a@123f9263 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@e302f4f -> uk.ac.bris.cs.scotlandyard.model.a@187c5cb2 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@e302f4f -> uk.ac.bris.cs.scotlandyard.model.a@1d7a9cd4 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@e302f4f -> uk.ac.bris.cs.scotlandyard.model.a@685cd55a [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba -> uk.ac.bris.cs.scotlandyard.model.a@33fc836e [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba -> uk.ac.bris.cs.scotlandyard.model.a@362feb83 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba -> uk.ac.bris.cs.scotlandyard.model.a@3d847781 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba -> uk.ac.bris.cs.scotlandyard.model.a@57d0281d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@1a93f8ba -> uk.ac.bris.cs.scotlandyard.model.a@53465b00 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@49f66519 -> uk.ac.bris.cs.scotlandyard.model.a@13aa130 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@49f66519 -> uk.ac.bris.cs.scotlandyard.model.a@56b0e6d2 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@49f66519 -> uk.ac.bris.cs.scotlandyard.model.a@1e4678ba [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@49f66519 -> uk.ac.bris.cs.scotlandyard.model.a@7b1ec2a3 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@49f66519 -> uk.ac.bris.cs.scotlandyard.model.a@577cfb02 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@66a4a3ed -> uk.ac.bris.cs.scotlandyard.model.a@3742cc6f [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@66a4a3ed -> uk.ac.bris.cs.scotlandyard.model.a@32c3ad28 [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@66a4a3ed -> uk.ac.bris.cs.scotlandyard.model.a@6447f7c8 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@32c3ad28 -> uk.ac.bris.cs.scotlandyard.model.a@3f456a09 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@32c3ad28 -> uk.ac.bris.cs.scotlandyard.model.a@1679c056 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@32c3ad28 -> uk.ac.bris.cs.scotlandyard.model.a@329e69a5 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3f456a09 -> uk.ac.bris.cs.scotlandyard.model.a@166e95af [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3f456a09 -> uk.ac.bris.cs.scotlandyard.model.a@2d6af0a1 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3f456a09 -> uk.ac.bris.cs.scotlandyard.model.a@26fb2c9 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3f456a09 -> uk.ac.bris.cs.scotlandyard.model.a@6cecca92 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3f456a09 -> uk.ac.bris.cs.scotlandyard.model.a@6e129d45 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@1679c056 -> uk.ac.bris.cs.scotlandyard.model.a@16c0164 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@1679c056 -> uk.ac.bris.cs.scotlandyard.model.a@594f0a6f [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@1679c056 -> uk.ac.bris.cs.scotlandyard.model.a@b5ef2c7 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@1679c056 -> uk.ac.bris.cs.scotlandyard.model.a@697fd1aa [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@1679c056 -> uk.ac.bris.cs.scotlandyard.model.a@4e2a726d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@329e69a5 -> uk.ac.bris.cs.scotlandyard.model.a@72a54ddd [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@329e69a5 -> uk.ac.bris.cs.scotlandyard.model.a@2e136fea [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@329e69a5 -> uk.ac.bris.cs.scotlandyard.model.a@539839b3 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@329e69a5 -> uk.ac.bris.cs.scotlandyard.model.a@3c549e3a [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@329e69a5 -> uk.ac.bris.cs.scotlandyard.model.a@6f81f0fe [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@6447f7c8 -> uk.ac.bris.cs.scotlandyard.model.a@e00bb6d [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@6447f7c8 -> uk.ac.bris.cs.scotlandyard.model.a@763ba4a [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@6447f7c8 -> uk.ac.bris.cs.scotlandyard.model.a@421edbe [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@421edbe -> uk.ac.bris.cs.scotlandyard.model.a@29c543a4 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@421edbe -> uk.ac.bris.cs.scotlandyard.model.a@d5b0101 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@421edbe -> uk.ac.bris.cs.scotlandyard.model.a@72e718e3 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@421edbe -> uk.ac.bris.cs.scotlandyard.model.a@7920471c [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@421edbe -> uk.ac.bris.cs.scotlandyard.model.a@31f8aeef [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@e00bb6d -> uk.ac.bris.cs.scotlandyard.model.a@3f892d78 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@e00bb6d -> uk.ac.bris.cs.scotlandyard.model.a@615f657e [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@e00bb6d -> uk.ac.bris.cs.scotlandyard.model.a@446a8a4e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@e00bb6d -> uk.ac.bris.cs.scotlandyard.model.a@6a0f7081 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@e00bb6d -> uk.ac.bris.cs.scotlandyard.model.a@71f7abe1 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@763ba4a -> uk.ac.bris.cs.scotlandyard.model.a@4073a0ab [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@763ba4a -> uk.ac.bris.cs.scotlandyard.model.a@c97ba7b [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@763ba4a -> uk.ac.bris.cs.scotlandyard.model.a@5a58e305 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@763ba4a -> uk.ac.bris.cs.scotlandyard.model.a@1679595f [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@763ba4a -> uk.ac.bris.cs.scotlandyard.model.a@637fab0 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3742cc6f -> uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@3742cc6f -> uk.ac.bris.cs.scotlandyard.model.a@21e402c5 [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@3742cc6f -> uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 -> uk.ac.bris.cs.scotlandyard.model.a@4f80eea0 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 -> uk.ac.bris.cs.scotlandyard.model.a@6fefc87d [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 -> uk.ac.bris.cs.scotlandyard.model.a@1ef73b7d [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 -> uk.ac.bris.cs.scotlandyard.model.a@77b4c257 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@6a6954d4 -> uk.ac.bris.cs.scotlandyard.model.a@4e6f546b [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 -> uk.ac.bris.cs.scotlandyard.model.a@3b3271d8 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 -> uk.ac.bris.cs.scotlandyard.model.a@54849c2f [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 -> uk.ac.bris.cs.scotlandyard.model.a@11817b3 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 -> uk.ac.bris.cs.scotlandyard.model.a@290c0af9 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@2a0fe8c4 -> uk.ac.bris.cs.scotlandyard.model.a@738f6df0 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@21e402c5 -> uk.ac.bris.cs.scotlandyard.model.a@58f4efc6 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@21e402c5 -> uk.ac.bris.cs.scotlandyard.model.a@51f18732 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@21e402c5 -> uk.ac.bris.cs.scotlandyard.model.a@5e13bfd [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@21e402c5 -> uk.ac.bris.cs.scotlandyard.model.a@1015a730 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@21e402c5 -> uk.ac.bris.cs.scotlandyard.model.a@59073c09 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@38702056 -> uk.ac.bris.cs.scotlandyard.model.a@4a9db5f0 [Value: TAXI(BLUE@50, 38)]
uk.ac.bris.cs.scotlandyard.model.a@38702056 -> uk.ac.bris.cs.scotlandyard.model.a@58f7b425 [Value: TAXI(BLUE@50, 49)]
uk.ac.bris.cs.scotlandyard.model.a@38702056 -> uk.ac.bris.cs.scotlandyard.model.a@6cd79b98 [Value: TAXI(BLUE@50, 37)]
uk.ac.bris.cs.scotlandyard.model.a@58f7b425 -> uk.ac.bris.cs.scotlandyard.model.a@2782ea22 [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@58f7b425 -> uk.ac.bris.cs.scotlandyard.model.a@3932d91a [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@58f7b425 -> uk.ac.bris.cs.scotlandyard.model.a@213b0fac [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@2782ea22 -> uk.ac.bris.cs.scotlandyard.model.a@472b0b8b [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@2782ea22 -> uk.ac.bris.cs.scotlandyard.model.a@77482cba [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@2782ea22 -> uk.ac.bris.cs.scotlandyard.model.a@2b3013fc [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@2782ea22 -> uk.ac.bris.cs.scotlandyard.model.a@6c2f4f61 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@2782ea22 -> uk.ac.bris.cs.scotlandyard.model.a@12fbf45c [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@213b0fac -> uk.ac.bris.cs.scotlandyard.model.a@8c8fcf1 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@213b0fac -> uk.ac.bris.cs.scotlandyard.model.a@6735c4dc [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@213b0fac -> uk.ac.bris.cs.scotlandyard.model.a@1e8afece [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@213b0fac -> uk.ac.bris.cs.scotlandyard.model.a@1720dacd [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@213b0fac -> uk.ac.bris.cs.scotlandyard.model.a@76d28c45 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3932d91a -> uk.ac.bris.cs.scotlandyard.model.a@3df74817 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@3932d91a -> uk.ac.bris.cs.scotlandyard.model.a@395d0594 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3932d91a -> uk.ac.bris.cs.scotlandyard.model.a@5b0f065e [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3932d91a -> uk.ac.bris.cs.scotlandyard.model.a@70873c7c [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3932d91a -> uk.ac.bris.cs.scotlandyard.model.a@74dafe2c [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@6cd79b98 -> uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 [Value: TAXI(WHITE@53, 54)]
uk.ac.bris.cs.scotlandyard.model.a@6cd79b98 -> uk.ac.bris.cs.scotlandyard.model.a@4fc95daa [Value: TAXI(WHITE@53, 69)]
uk.ac.bris.cs.scotlandyard.model.a@6cd79b98 -> uk.ac.bris.cs.scotlandyard.model.a@ab125be [Value: TAXI(WHITE@53, 40)]
uk.ac.bris.cs.scotlandyard.model.a@4fc95daa -> uk.ac.bris.cs.scotlandyard.model.a@6c41e1e1 [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@4fc95daa -> uk.ac.bris.cs.scotlandyard.model.a@3baae623 [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@4fc95daa -> uk.ac.bris.cs.scotlandyard.model.a@3e8bd8f1 [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@4fc95daa -> uk.ac.bris.cs.scotlandyard.model.a@5d266828 [Value: TAXI(YELLOW@91, 107)]
uk.ac.bris.cs.scotlandyard.model.a@4fc95daa -> uk.ac.bris.cs.scotlandyard.model.a@6b71bb8e [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 -> uk.ac.bris.cs.scotlandyard.model.a@a2f2d7e [Value: TAXI(YELLOW@91, 90)]
uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 -> uk.ac.bris.cs.scotlandyard.model.a@59bf38cd [Value: TAXI(YELLOW@91, 105)]
uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 -> uk.ac.bris.cs.scotlandyard.model.a@571a7779 [Value: TAXI(YELLOW@91, 56)]
uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 -> uk.ac.bris.cs.scotlandyard.model.a@37b6613b [Value: TAXI(YELLOW@91, 72)]
uk.ac.bris.cs.scotlandyard.model.a@3b6d05c9 -> uk.ac.bris.cs.scotlandyard.model.a@e0a32fd [Value: TAXI(YELLOW@91, 107)]
